Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Repair,Responsive search ad,hyper12000_conversion,Sub-Zero Wine Cooler Fix,1,Sub Zero Wine Cooler Repair,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,wine-cooler,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Service,Responsive search ad,hyper12000_urgency,Sub-Zero Wine Cooler Fix,1,Sub Zero Wine Cooler Service,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,wine-cooler,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Service,Responsive search ad,hyper12000_trust,Sub-Zero Wine Cooler Fix,1,Sub Zero Wine Cooler Service,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,wine-cooler,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Service,Responsive search ad,hyper12000_conversion,Sub-Zero Wine Cooler Fix,1,Sub Zero Wine Cooler Service,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,wine-cooler,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Cooling,Responsive search ad,hyper12000_urgency,Sub-Zero Not Cooling,1,Sub Zero Wine Cooler Not,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,wine-cooler,not-cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Cooling,Responsive search ad,hyper12000_trust,Sub-Zero Not Cooling,1,Sub Zero Wine Cooler Not,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,wine-cooler,not-cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Cooling,Responsive search ad,hyper12000_conversion,Sub-Zero Not Cooling,1,Sub Zero Wine Cooler Not,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,wine-cooler,not-cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Working,Responsive search ad,hyper12000_urgency,Sub-Zero Not Working,1,Sub Zero Wine Cooler Not,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,wine-cooler,not-working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Working,Responsive search ad,hyper12000_trust,Sub-Zero Not Working,1,Sub Zero Wine Cooler Not,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,wine-cooler,not-working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Not Working,Responsive search ad,hyper12000_conversion,Sub-Zero Not Working,1,Sub Zero Wine Cooler Not,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,wine-cooler,not-working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Repair,Responsive search ad,hyper12000_urgency,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Repair,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,ice-maker,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Repair,Responsive search ad,hyper12000_trust,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Repair,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,ice-maker,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Repair,Responsive search ad,hyper12000_conversion,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Repair,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,ice-maker,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Service,Responsive search ad,hyper12000_urgency,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Service,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,ice-maker,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Service,Responsive search ad,hyper12000_trust,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Service,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,ice-maker,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Service,Responsive search ad,hyper12000_conversion,Sub-Zero Ice Maker Repair,1,Sub Zero Ice Maker Service,,Focused on Real Repairs,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Book quickly online or by phone. We confirm your window fast.,,$99 diagnostic is credited when you proceed with approved repair work.,,"We focus on cooling, freezing, leak, ice, and control system failures.",,"Short, clear process designed for fast, qualified service leads.",,ice-maker,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Near Me,Responsive search ad,hyper12000_urgency,Sub-Zero Repair Near Me,1,Sub Zero Ice Maker Near Me,,"Call Now, Book in Minutes",,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Same-day or next-day slots. Fast SMS confirmation for your service window.,,$99 service call is credited toward repair when you approve the work.,,"Independent, insured team. 180-day warranty on labor and installed parts.",,Book now for clear diagnosis and high-value Sub-Zero repair in Bay Area.,,ice-maker,near-me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Near Me,Responsive search ad,hyper12000_trust,Sub-Zero Repair Near Me,1,Sub Zero Ice Maker Near Me,,Independent Repair Experts,,Fast Bay Area Response,,No Work Without Approval,,Independent Service Team,,Insured Local Technicians,,180-Day Parts Warranty,,180-Day Labor Warranty,,$99 Fee Credited,,Clear On-Site Diagnosis,,Sub-Zero Service Experts,,Book Your Service Window,,Repair Focused Results,,Get Priority Scheduling,,Independent Sub-Zero repair service. Not affiliated with any manufacturer.,,Insured technicians and 180-day warranty on labor and installed parts.,,Clear diagnosis first. You approve all work before any repair starts.,,"Professional communication, clean service, and reliable follow-through.",,ice-maker,near-me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,Hyper-segmented RSA variant
